run_id,run_name,lr,input_dim,batch_size,output_dim,dropout_prob,weight_decay,optimizer_name,num_hidden_layers,hidden_layer_width,Batch Size,Complexity,Depth,Dist Train (kl mean),Dropout Probability,Epoch,Generalization Gap,KL Loss on Train Data (kl mean),Learning Rate,Optimizer,Weight Decay,Width,_runtime,_step,_timestamp,_wandb
0a3xq2f3,opadam_hw1024_nl4_lr0.003_bs64_dp0.2_wd0,0.003,40,64,10,0.2,0.0,adam,4,1024,64.0,67.0,4.0,0.009988815523684025,0.2,321082.0,0.2455000281333923,0.009988815523684025,0.003,adam,0.0,1024.0,1728.2802913188934,752096.0,1740870435.0545204,{'runtime': 1724}
v7wvq7x3,oprmsprop_hw1024_nl3_lr0.003_bs64_dp0.2_wd0.0001,0.003,40,64,10,0.2,0.0001,rmsprop,3,1024,64.0,66.0,3.0,0.012478678487241268,0.2,426567.0,0.21574997901916504,0.012478678487241268,0.003,rmsprop,0.0001,1024.0,2019.7103588581083,827178.0,1740870660.2407875,{'runtime': 2019}
i84o49db,oprmsprop_hw1024_nl3_lr0.003_bs64_dp0.2_wd1e-05,0.003,40,64,10,0.2,1e-05,rmsprop,3,1024,64.0,66.0,3.0,0.013396626338362694,0.2,420952.0,0.24250000715255737,0.013396626338362694,0.003,rmsprop,1e-05,1024.0,1361.3728711605072,641740.0,1740869979.6504853,{'runtime': 1357}
es4javxj,oprmsprop_hw1024_nl3_lr0.003_bs64_dp0.2_wd0,0.003,40,64,10,0.2,0.0,rmsprop,3,1024,64.0,70.0,3.0,0.01141632441431284,0.2,432127.0,0.25725001096725464,0.01141632441431284,0.003,rmsprop,0.0,1024.0,1940.265388250351,918844.0,1740870502.0960162,{'runtime': 1939}
7fufmj7k,opsgd_hw1024_nl3_lr0.003_bs64_dp0.2_wd0.0001,0.003,40,64,10,0.2,0.0001,sgd,3,1024,64.0,84.0,3.0,0.010303613729774952,0.2,431835.0,0.2919999957084656,0.010303613729774952,0.003,sgd,0.0001,1024.0,2880.641331911087,1260292.0,1740871436.24885,{'runtime': 2871}
lfiy46lm,opsgd_hw1024_nl3_lr0.003_bs64_dp0.2_wd1e-05,0.003,40,64,10,0.2,1e-05,sgd,3,1024,64.0,84.0,3.0,0.011550004594027996,0.2,422083.0,0.2979999780654907,0.011550004594027996,0.003,sgd,1e-05,1024.0,3105.1743516921997,1164310.0,1740871617.8237636,{'runtime': 3101}
epbbwje9,opsgd_hw1024_nl3_lr0.003_bs64_dp0.2_wd0,0.003,40,64,10,0.2,0.0,sgd,3,1024,64.0,84.0,3.0,0.010785827413201332,0.2,426646.0,0.2929999828338623,0.010785827413201332,0.003,sgd,0.0,1024.0,4163.530593156815,1340216.0,1740872670.4874132,{'runtime': 4163}
4oiymk8s,opadam_hw1024_nl3_lr0.003_bs64_dp0.2_wd0.0001,0.003,40,64,10,0.2,0.0001,adam,3,1024,64.0,70.0,3.0,0.013063903898000715,0.2,419941.0,0.2432500123977661,0.013063903898000715,0.003,adam,0.0001,1024.0,2165.7689340114594,1145726.0,1740870659.096181,{'runtime': 2156}
x0n9q4lv,opadam_hw1024_nl3_lr0.003_bs64_dp0.2_wd1e-05,0.003,40,64,10,0.2,1e-05,adam,3,1024,64.0,62.0,3.0,0.010740076191723348,0.2,429798.0,0.23774999380111697,0.010740076191723348,0.003,adam,1e-05,1024.0,3723.4471640586858,1777950.0,1740872250.506768,{'runtime': 3719}
52slecxk,opadam_hw1024_nl3_lr0.003_bs64_dp0.2_wd0,0.003,40,64,10,0.2,0.0,adam,3,1024,64.0,61.0,3.0,0.009999499656260014,0.2,323356.0,0.25849997997283936,0.009999499656260014,0.003,adam,0.0,1024.0,3408.668475627899,1587412.0,1740871890.1149166,{'runtime': 3404}
w63ss7yu,oprmsprop_hw1024_nl2_lr0.003_bs64_dp0.2_wd0.0001,0.003,40,64,10,0.2,0.0001,rmsprop,2,1024,64.0,64.0,2.0,0.011070278473198414,0.2,436210.0,0.25550001859664917,0.011070278473198414,0.003,rmsprop,0.0001,1024.0,7205.29231595993,2226152.0,1740875669.1952538,{'runtime': 7196}
ipu7sq8m,oprmsprop_hw1024_nl2_lr0.003_bs64_dp0.2_wd1e-05,0.003,40,64,10,0.2,1e-05,rmsprop,2,1024,64.0,57.0,2.0,0.009995502419769764,0.2,219454.0,0.26875001192092896,0.009995502419769764,0.003,rmsprop,1e-05,1024.0,2828.411353588104,1456916.0,1740871290.8613155,{'runtime': 2828}
c3o99nv2,oprmsprop_hw1024_nl2_lr0.003_bs64_dp0.2_wd0,0.003,40,64,10,0.2,0.0,rmsprop,2,1024,64.0,67.0,2.0,0.00999948102980852,0.2,31323.0,0.2720000147819519,0.00999948102980852,0.003,rmsprop,0.0,1024.0,1262.3128662109375,657086.0,1740869716.6470573,{'runtime': 1260}
0id2uksv,opsgd_hw1024_nl2_lr0.003_bs64_dp0.2_wd0.0001,0.003,40,64,10,0.2,0.0001,sgd,2,1024,64.0,89.0,2.0,0.009997723624110222,0.2,219637.0,0.3100000023841858,0.009997723624110222,0.003,sgd,0.0001,1024.0,2391.9275844097137,1234440.0,1740870826.047151,{'runtime': 2383}
cu69ccyd,opsgd_hw1024_nl2_lr0.003_bs64_dp0.2_wd1e-05,0.003,40,64,10,0.2,1e-05,sgd,2,1024,64.0,89.0,2.0,0.009997617453336716,0.2,319624.0,0.3050000071525574,0.009997617453336716,0.003,sgd,1e-05,1024.0,1859.423748254776,1006640.0,1740870265.9117522,{'runtime': 1855}
40sgl8j8,opsgd_hw1024_nl2_lr0.003_bs64_dp0.2_wd0,0.003,40,64,10,0.2,0.0,sgd,2,1024,64.0,89.0,2.0,0.009999717585742474,0.2,14665.0,0.3100000023841858,0.009999717585742474,0.003,sgd,0.0,1024.0,1592.8079645633698,832834.0,1740869996.0041025,{'runtime': 1592}
s8v85n61,opadam_hw1024_nl2_lr0.003_bs64_dp0.2_wd0.0001,0.003,40,64,10,0.2,0.0001,adam,2,1024,64.0,70.0,2.0,0.011351297609508038,0.2,425772.0,0.2562500238418579,0.011351297609508038,0.003,adam,0.0001,1024.0,3485.7891249656677,1186750.0,1740871878.510731,{'runtime': 3481}
ulxm52kc,opadam_hw1024_nl2_lr0.003_bs64_dp0.2_wd1e-05,0.003,40,64,10,0.2,1e-05,adam,2,1024,64.0,66.0,2.0,0.01011873595416546,0.2,425939.0,0.2724999785423279,0.01011873595416546,0.003,adam,1e-05,1024.0,4008.240795612335,657868.0,1740872386.903303,{'runtime': 4004}
gosgz3en,opadam_hw1024_nl2_lr0.003_bs64_dp0.2_wd0,0.003,40,64,10,0.2,0.0,adam,2,1024,64.0,60.0,2.0,0.015021667815744877,0.2,435167.0,0.2994999885559082,0.015021667815744877,0.003,adam,0.0,1024.0,3317.9757735729218,1586436.0,1740871701.7099156,{'runtime': 3317}
mn7h31oe,oprmsprop_hw512_nl4_lr0.0003_bs64_dp0.2_wd0.0001,0.0003,40,64,10,0.2,0.0001,rmsprop,4,512,64.0,76.0,4.0,0.013263500295579432,0.2,430312.0,0.2369999885559082,0.013263500295579432,0.0003,rmsprop,0.0001,512.0,3755.212502241134,1649242.0,1740872103.5269165,{'runtime': 3751}
grbv43jt,oprmsprop_hw512_nl4_lr0.0003_bs64_dp0.2_wd1e-05,0.0003,40,64,10,0.2,1e-05,rmsprop,4,512,64.0,75.0,4.0,0.009997892193496227,0.2,337855.0,0.26549994945526123,0.009997892193496227,0.0003,rmsprop,1e-05,512.0,2822.0484840869904,1454360.0,1740871141.375469,{'runtime': 2820}
ejxp6ocq,oprmsprop_hw512_nl4_lr0.0003_bs64_dp0.2_wd0,0.0003,40,64,10,0.2,0.0,rmsprop,4,512,64.0,77.0,4.0,0.009998037479817867,0.2,124597.0,0.24175000190734863,0.009998037479817867,0.0003,rmsprop,0.0,512.0,2610.828974723816,1282402.0,1740870912.8091726,{'runtime': 2606}
cql7nkbi,opsgd_hw512_nl4_lr0.0003_bs64_dp0.2_wd0.0001,0.0003,40,64,10,0.2,0.0001,sgd,4,512,64.0,81.0,4.0,0.009999070316553116,0.2,222683.0,0.27399998903274536,0.009999070316553116,0.0003,sgd,0.0001,512.0,6532.4213790893555,950326.0,1740874832.835061,{'runtime': 6523}
cygbsmzr,opsgd_hw512_nl4_lr0.0003_bs64_dp0.2_wd1e-05,0.0003,40,64,10,0.2,1e-05,sgd,4,512,64.0,80.0,4.0,0.012162890285253525,0.2,433451.0,0.2710000276565552,0.012162890285253525,0.0003,sgd,1e-05,512.0,3498.7705085277557,1741822.0,1740871787.6749206,{'runtime': 3497}
ufb9lnp9,opsgd_hw512_nl4_lr0.0003_bs64_dp0.2_wd0,0.0003,40,64,10,0.2,0.0,sgd,4,512,64.0,80.0,4.0,0.01111661083996296,0.2,433804.0,0.2720000147819519,0.01111661083996296,0.0003,sgd,0.0,512.0,3095.587768316269,1872770.0,1740871368.0301692,{'runtime': 3091}
uxvgvz9z,opadam_hw512_nl4_lr0.0003_bs64_dp0.2_wd0.0001,0.0003,40,64,10,0.2,0.0001,adam,4,512,64.0,77.0,4.0,0.009998963214457037,0.2,135912.0,0.2549999952316284,0.009998963214457037,0.0003,adam,0.0001,512.0,6967.314668178558,1336612.0,1740875227.060455,{'runtime': 6965}
umbyu5wv,opadam_hw512_nl4_lr0.0003_bs64_dp0.2_wd1e-05,0.0003,40,64,10,0.2,1e-05,adam,4,512,64.0,76.0,4.0,0.012234121561050417,0.2,422183.0,0.2590000033378601,0.012234121561050417,0.0003,adam,1e-05,512.0,3088.115941762924,1380966.0,1740871319.7584138,{'runtime': 3087}
tqcwxvc8,opadam_hw512_nl4_lr0.0003_bs64_dp0.2_wd0,0.0003,40,64,10,0.2,0.0,adam,4,512,64.0,78.0,4.0,0.011940556578338146,0.2,427039.0,0.24274998903274536,0.011940556578338146,0.0003,adam,0.0,512.0,6118.391614675522,1595162.0,1740874342.6499486,{'runtime': 6109}
8m3d0s8m,oprmsprop_hw512_nl3_lr0.0003_bs64_dp0.2_wd0.0001,0.0003,40,64,10,0.2,0.0001,rmsprop,3,512,64.0,80.0,3.0,0.010953581891953943,0.2,424148.0,0.2639999985694885,0.010953581891953943,0.0003,rmsprop,0.0001,512.0,6039.101628541946,1671254.0,1740874241.3639965,{'runtime': 6038}
75z73zw8,oprmsprop_hw512_nl3_lr0.0003_bs64_dp0.2_wd1e-05,0.0003,40,64,10,0.2,1e-05,rmsprop,3,512,64.0,79.0,3.0,0.009999060072004797,0.2,330836.0,0.26499998569488525,0.009999060072004797,0.0003,rmsprop,1e-05,512.0,3052.9922137260437,1521154.0,1740871249.6666696,{'runtime': 3048}
0bjnrbo8,oprmsprop_hw512_nl3_lr0.0003_bs64_dp0.2_wd0,0.0003,40,64,10,0.2,0.0,rmsprop,3,512,64.0,79.0,3.0,0.009999632835388184,0.2,122962.0,0.2577500343322754,0.009999632835388184,0.0003,rmsprop,0.0,512.0,2482.7807614803314,1303144.0,1740870678.2474816,{'runtime': 2474}
4q8noob3,opsgd_hw512_nl3_lr0.0003_bs64_dp0.2_wd0.0001,0.0003,40,64,10,0.2,0.0001,sgd,3,512,64.0,85.0,3.0,0.00999987032264471,0.2,23920.0,0.2749999761581421,0.00999987032264471,0.0003,sgd,0.0001,512.0,1764.6353600025177,954180.0,1740869946.505619,{'runtime': 1760}
vwj27t56,opsgd_hw512_nl3_lr0.0003_bs64_dp0.2_wd1e-05,0.0003,40,64,10,0.2,1e-05,sgd,3,512,64.0,84.0,3.0,0.01175403781235218,0.2,421851.0,0.27799999713897705,0.01175403781235218,0.0003,sgd,1e-05,512.0,4211.709944963455,1268278.0,1740872393.669587,{'runtime': 4208}
scb5e4ep,opadam_hw512_nl3_lr0.0003_bs64_dp0.2_wd0.0001,0.0003,40,64,10,0.2,0.0001,adam,3,512,64.0,81.0,3.0,0.009999615140259266,0.2,325099.0,0.24699997901916504,0.009999615140259266,0.0003,adam,0.0001,512.0,1868.0249598026276,1002982.0,1740869972.925958,{'runtime': 1860}
yt0sgry3,opsgd_hw512_nl3_lr0.0003_bs64_dp0.2_wd0,0.0003,40,64,10,0.2,0.0,sgd,3,512,64.0,86.0,3.0,0.011292059905827044,0.2,422010.0,0.2749999761581421,0.011292059905827044,0.0003,sgd,0.0,512.0,2231.867697954178,1143312.0,1740870323.016413,{'runtime': 2223}
dxe4coxz,opadam_hw512_nl3_lr0.0003_bs64_dp0.2_wd1e-05,0.0003,40,64,10,0.2,1e-05,adam,3,512,64.0,80.0,3.0,0.01157241314649582,0.2,428855.0,0.26499998569488525,0.01157241314649582,0.0003,adam,1e-05,512.0,3181.0911405086517,1579214.0,1740871277.7402384,{'runtime': 3180}
wqrrxwug,opadam_hw512_nl3_lr0.0003_bs64_dp0.2_wd0,0.0003,40,64,10,0.2,0.0,adam,3,512,64.0,78.0,3.0,0.011066804639995098,0.2,427814.0,0.2617500424385071,0.011066804639995098,0.0003,adam,0.0,512.0,3346.3731169700623,1441356.0,1740871379.491526,{'runtime': 3342}
kic7m7iz,oprmsprop_hw512_nl2_lr0.0003_bs64_dp0.2_wd0.0001,0.0003,40,64,10,0.2,0.0001,rmsprop,2,512,64.0,85.0,2.0,0.009998994879424572,0.2,425432.0,0.2940000295639038,0.009998994879424572,0.0003,rmsprop,0.0001,512.0,2474.4390790462494,1105212.0,1740870488.31504,{'runtime': 2465}
s65to78x,oprmsprop_hw512_nl2_lr0.0003_bs64_dp0.2_wd1e-05,0.0003,40,64,10,0.2,1e-05,rmsprop,2,512,64.0,83.0,2.0,0.009999874047935007,0.2,120673.0,0.2919999957084656,0.009999874047935007,0.0003,rmsprop,1e-05,512.0,2117.178233385086,978314.0,1740870104.2778404,{'runtime': 2113}
umvfvrf4,oprmsprop_hw512_nl2_lr0.0003_bs64_dp0.2_wd0,0.0003,40,64,10,0.2,0.0,rmsprop,2,512,64.0,83.0,2.0,0.009998566471040247,0.2,23918.0,0.2940000295639038,0.009998566471040247,0.0003,rmsprop,0.0,512.0,1652.2711305618286,846620.0,1740869621.1002846,{'runtime': 1643}
cktl5ahn,opsgd_hw512_nl2_lr0.0003_bs64_dp0.2_wd0.0001,0.0003,40,64,10,0.2,0.0001,sgd,2,512,64.0,88.0,2.0,0.010137926787137983,0.2,420755.0,0.2900000214576721,0.010137926787137983,0.0003,sgd,0.0001,512.0,2704.7502653598785,1308142.0,1740870683.0235865,{'runtime': 2704}
gqzxm0yb,opsgd_hw512_nl2_lr0.0003_bs64_dp0.2_wd1e-05,0.0003,40,64,10,0.2,1e-05,sgd,2,512,64.0,86.0,2.0,0.011341321282088757,0.2,422276.0,0.2919999957084656,0.011341321282088757,0.0003,sgd,1e-05,512.0,2158.7661142349243,1250460.0,1740870104.5439703,{'runtime': 2158}
ugzpmx74,opsgd_hw512_nl2_lr0.0003_bs64_dp0.2_wd0,0.0003,40,64,10,0.2,0.0,sgd,2,512,64.0,86.0,2.0,0.010621346533298492,0.2,419217.0,0.2919999957084656,0.010621346533298492,0.0003,sgd,0.0,512.0,5814.200163125992,1288788.0,1740873702.5953662,{'runtime': 5813}
flmzlll7,opadam_hw512_nl2_lr0.0003_bs64_dp0.2_wd0.0001,0.0003,40,64,10,0.2,0.0001,adam,2,512,64.0,86.0,2.0,0.011322147212922571,0.2,420618.0,0.29600000381469727,0.011322147212922571,0.0003,adam,0.0001,512.0,2332.486381292343,1144452.0,1740870200.2545953,{'runtime': 2328}
9pn4a10c,opadam_hw512_nl2_lr0.0003_bs64_dp0.2_wd1e-05,0.0003,40,64,10,0.2,1e-05,adam,2,512,64.0,85.0,2.0,0.009998870082199574,0.2,118706.0,0.29100000858306885,0.009998870082199574,0.0003,adam,1e-05,512.0,2378.9286749362946,1033740.0,1740870233.115446,{'runtime': 2377}
p1ldi062,opadam_hw512_nl2_lr0.0003_bs64_dp0.2_wd0,0.0003,40,64,10,0.2,0.0,adam,2,512,64.0,83.0,2.0,0.009996028617024422,0.2,115192.0,0.29500001668930054,0.009996028617024422,0.0003,adam,0.0,512.0,4957.615745306015,1079516.0,1740872753.4201384,{'runtime': 4957}
5bhcsjz2,oprmsprop_hw512_nl4_lr0.001_bs64_dp0.2_wd0.0001,0.001,40,64,10,0.2,0.0001,rmsprop,4,512,64.0,77.0,4.0,0.009998603723943232,0.2,331785.0,0.2527499794960022,0.009998603723943232,0.001,rmsprop,0.0001,512.0,4394.919952630997,1214532.0,1740872157.3458886,{'runtime': 4390}
j53kzm6k,oprmsprop_hw512_nl4_lr0.001_bs64_dp0.2_wd1e-05,0.001,40,64,10,0.2,1e-05,rmsprop,4,512,64.0,76.0,4.0,0.01253944169729948,0.2,433214.0,0.22200000286102295,0.01253944169729948,0.001,rmsprop,1e-05,512.0,3114.2104964256287,1593436.0,1740870835.5129554,{'runtime': 3113}
is2wgbqb,oprmsprop_hw512_nl4_lr0.001_bs64_dp0.2_wd0,0.001,40,64,10,0.2,0.0,rmsprop,4,512,64.0,71.0,4.0,0.009998612105846403,0.2,22579.0,0.22474998235702515,0.009998612105846403,0.001,rmsprop,0.0,512.0,2244.69101023674,1124878.0,1740869951.4816282,{'runtime': 2244}
qtj9bgoc,opsgd_hw512_nl4_lr0.001_bs64_dp0.2_wd0.0001,0.001,40,64,10,0.2,0.0001,sgd,4,512,64.0,81.0,4.0,0.00999976135790348,0.2,25037.0,0.2720000147819519,0.00999976135790348,0.001,sgd,0.0001,512.0,1575.6971571445465,796532.0,1740869264.801089,{'runtime': 1574}
ix0vm9ix,opsgd_hw512_nl4_lr0.001_bs64_dp0.2_wd1e-05,0.001,40,64,10,0.2,1e-05,sgd,4,512,64.0,80.0,4.0,0.010711436159908772,0.2,429875.0,0.27300000190734863,0.010711436159908772,0.001,sgd,1e-05,512.0,3099.1466188430786,1788904.0,1740870782.202526,{'runtime': 3098}
a7072uut,opsgd_hw512_nl4_lr0.001_bs64_dp0.2_wd0,0.001,40,64,10,0.2,0.0,sgd,4,512,64.0,79.0,4.0,0.009999464266002178,0.2,134042.0,0.27399998903274536,0.009999464266002178,0.001,sgd,0.0,512.0,3319.48783159256,1570608.0,1740870976.8686943,{'runtime': 3315}
j62c8eyq,opadam_hw512_nl4_lr0.001_bs64_dp0.2_wd0.0001,0.001,40,64,10,0.2,0.0001,adam,4,512,64.0,83.0,4.0,0.009999909438192844,0.2,23469.0,0.2397499680519104,0.009999909438192844,0.001,adam,0.0001,512.0,1753.8418290615082,916504.0,1740869409.897401,{'runtime': 1745}
lur05xru,opadam_hw512_nl4_lr0.001_bs64_dp0.2_wd1e-05,0.001,40,64,10,0.2,1e-05,adam,4,512,64.0,68.0,4.0,0.011811976321041584,0.2,425473.0,0.24174994230270383,0.011811976321041584,0.001,adam,1e-05,512.0,2281.4033768177032,1234580.0,1740869933.9010718,{'runtime': 2281}
5si0qqh6,opadam_hw512_nl4_lr0.001_bs64_dp0.2_wd0,0.001,40,64,10,0.2,0.0,adam,4,512,64.0,83.0,4.0,0.009996192529797554,0.2,22394.0,0.25824999809265137,0.009996192529797554,0.001,adam,0.0,512.0,1568.1443555355072,958370.0,1740869208.8413815,{'runtime': 1558}
3bp267ht,oprmsprop_hw512_nl3_lr0.001_bs64_dp0.2_wd0.0001,0.001,40,64,10,0.2,0.0001,rmsprop,3,512,64.0,79.0,3.0,0.009999544359743597,0.2,21242.0,0.24549996852874756,0.009999544359743597,0.001,rmsprop,0.0001,512.0,2382.428580760956,1144814.0,1740870012.6100318,{'runtime': 2382}
glt9rby2,oprmsprop_hw512_nl3_lr0.001_bs64_dp0.2_wd1e-05,0.001,40,64,10,0.2,1e-05,rmsprop,3,512,64.0,71.0,3.0,0.00999724306166172,0.2,20188.0,0.25475001335144043,0.00999724306166172,0.001,rmsprop,1e-05,512.0,2019.2233958244324,1048438.0,1740869659.8901048,{'runtime': 2010}
sm0uf6vx,oprmsprop_hw512_nl3_lr0.001_bs64_dp0.2_wd0,0.001,40,64,10,0.2,0.0,rmsprop,3,512,64.0,79.0,3.0,0.00999569706618786,0.2,16222.0,0.2352499961853027,0.00999569706618786,0.001,rmsprop,0.0,512.0,3792.927152395248,1108786.0,1740871408.1950705,{'runtime': 3792}
o9mleg8m,opsgd_hw512_nl3_lr0.001_bs64_dp0.2_wd0.0001,0.001,40,64,10,0.2,0.0001,sgd,3,512,64.0,85.0,3.0,0.009998020716011524,0.2,121189.0,0.2720000147819519,0.009998020716011524,0.001,sgd,0.0001,512.0,2062.6147603988647,1123708.0,1740869685.5671897,{'runtime': 2062}
72r3zeeg,opsgd_hw512_nl3_lr0.001_bs64_dp0.2_wd1e-05,0.001,40,64,10,0.2,1e-05,sgd,3,512,64.0,85.0,3.0,0.009998533874750136,0.2,129223.0,0.27300000190734863,0.009998533874750136,0.001,sgd,1e-05,512.0,2802.311396598816,1076728.0,1740870376.3735025,{'runtime': 2802}
flpiqmhs,opsgd_hw512_nl3_lr0.001_bs64_dp0.2_wd0,0.001,40,64,10,0.2,0.0,sgd,3,512,64.0,84.0,3.0,0.011760513298213482,0.2,421705.0,0.2760000228881836,0.011760513298213482,0.001,sgd,0.0,512.0,2461.975154399872,1265244.0,1740870023.0529025,{'runtime': 2461}
42ma3zda,opadam_hw512_nl3_lr0.001_bs64_dp0.2_wd0.0001,0.001,40,64,10,0.2,0.0001,adam,3,512,64.0,76.0,3.0,0.011248048394918442,0.2,423226.0,0.250499963760376,0.011248048394918442,0.001,adam,0.0001,512.0,2085.5183091163635,1261220.0,1740869647.998438,{'runtime': 2085}
xhe3dssi,opadam_hw512_nl3_lr0.001_bs64_dp0.2_wd1e-05,0.001,40,64,10,0.2,1e-05,adam,3,512,64.0,75.0,3.0,0.009997764602303503,0.2,118414.0,0.24825000762939453,0.009997764602303503,0.001,adam,1e-05,512.0,1903.0789375305176,1045658.0,1740869436.3379197,{'runtime': 1895}
yu345er5,opadam_hw512_nl3_lr0.001_bs64_dp0.2_wd0,0.001,40,64,10,0.2,0.0,adam,3,512,64.0,77.0,3.0,0.00999882910400629,0.2,223091.0,0.2537500262260437,0.00999882910400629,0.001,adam,0.0,512.0,2248.739403486252,1103770.0,1740869771.4123254,{'runtime': 2244}
l3cwwcrh,oprmsprop_hw512_nl2_lr0.001_bs64_dp0.2_wd0.0001,0.001,40,64,10,0.2,0.0001,rmsprop,2,512,64.0,85.0,2.0,0.009999510832130907,0.2,14032.0,0.30000001192092896,0.009999510832130907,0.001,rmsprop,0.0001,512.0,3027.8188383579254,893568.0,1740870554.6054432,{'runtime': 3027}
6tzl6ewr,oprmsprop_hw512_nl2_lr0.001_bs64_dp0.2_wd1e-05,0.001,40,64,10,0.2,1e-05,rmsprop,2,512,64.0,76.0,2.0,0.01330924965441227,0.2,426176.0,0.2919999957084656,0.01330924965441227,0.001,rmsprop,1e-05,512.0,9482.884264707563,1383528.0,1740877002.188593,{'runtime': 9474}
xoxk18xy,oprmsprop_hw512_nl2_lr0.001_bs64_dp0.2_wd0,0.001,40,64,10,0.2,0.0,rmsprop,2,512,64.0,79.0,2.0,0.009996895678341389,0.2,20876.0,0.27799999713897705,0.009996895678341389,0.001,rmsprop,0.0,512.0,2365.5602734088898,1250112.0,1740869872.4049444,{'runtime': 2361}
9wr09ldf,opsgd_hw512_nl2_lr0.001_bs64_dp0.2_wd0.0001,0.001,40,64,10,0.2,0.0001,sgd,2,512,64.0,88.0,2.0,0.011048102751374245,0.2,424021.0,0.2900000214576721,0.011048102751374245,0.001,sgd,0.0001,512.0,5433.2857501506805,1481096.0,1740872939.0020611,{'runtime': 5424}
8nocltk8,opsgd_hw512_nl2_lr0.001_bs64_dp0.2_wd0,0.001,40,64,10,0.2,0.0,sgd,2,512,64.0,87.0,2.0,0.00999938603490591,0.2,222344.0,0.2929999828338623,0.00999938603490591,0.001,sgd,0.0,512.0,2877.226236104965,1295756.0,1740870359.033182,{'runtime': 2876}
5j0pctur,opadam_hw512_nl2_lr0.001_bs64_dp0.2_wd0.0001,0.001,40,64,10,0.2,0.0001,adam,2,512,64.0,80.0,2.0,0.01089040655642748,0.2,421540.0,0.27399998903274536,0.01089040655642748,0.001,adam,0.0001,512.0,3190.2975285053253,1499986.0,1740870623.9452617,{'runtime': 3188}
diegvyoo,opadam_hw512_nl2_lr0.001_bs64_dp0.2_wd1e-05,0.001,40,64,10,0.2,1e-05,adam,2,512,64.0,81.0,2.0,0.009998559951782228,0.2,19545.0,0.2889999747276306,0.009998559951782228,0.001,adam,1e-05,512.0,1294.613180398941,688590.0,1740868710.1444614,{'runtime': 1286}
m0t67d3l,opadam_hw512_nl2_lr0.001_bs64_dp0.2_wd0,0.001,40,64,10,0.2,0.0,adam,2,512,64.0,80.0,2.0,0.011151720769703388,0.2,425182.0,0.28700000047683716,0.011151720769703388,0.001,adam,0.0,512.0,2756.799655914306,1367456.0,1740870171.997084,{'runtime': 2748}
dcnr5b7f,oprmsprop_hw512_nl4_lr0.003_bs64_dp0.2_wd0.0001,0.003,40,64,10,0.2,0.0001,rmsprop,4,512,64.0,77.0,4.0,0.009995575062930584,0.2,22099.0,0.22274994850158691,0.009995575062930584,0.003,rmsprop,0.0001,512.0,1888.9972591400144,925922.0,1740869282.004496,{'runtime': 1888}
tg8ey48z,oprmsprop_hw512_nl4_lr0.003_bs64_dp0.2_wd1e-05,0.003,40,64,10,0.2,1e-05,rmsprop,4,512,64.0,74.0,4.0,0.011627468280494211,0.2,425786.0,0.25200003385543823,0.011627468280494211,0.003,rmsprop,1e-05,512.0,2001.3710255622864,904346.0,1740869387.1211326,{'runtime': 1993}
qoyubnc7,oprmsprop_hw512_nl4_lr0.003_bs64_dp0.2_wd0,0.003,40,64,10,0.2,0.0,rmsprop,4,512,64.0,73.0,4.0,0.009999223053455353,0.2,31755.0,0.23674994707107544,0.009999223053455353,0.003,rmsprop,0.0,512.0,1849.8061101436615,780450.0,1740869177.337073,{'runtime': 1845}
t5lnsyfo,opsgd_hw512_nl4_lr0.003_bs64_dp0.2_wd0.0001,0.003,40,64,10,0.2,0.0001,sgd,4,512,64.0,82.0,4.0,0.010592625476419926,0.2,425080.0,0.2630000114440918,0.010592625476419926,0.003,sgd,0.0001,512.0,2957.5738966464996,988572.0,1740870238.0501056,{'runtime': 2949}
3qp38p4g,opsgd_hw512_nl4_lr0.003_bs64_dp0.2_wd1e-05,0.003,40,64,10,0.2,1e-05,sgd,4,512,64.0,80.0,4.0,0.010321922600269318,0.2,432589.0,0.2670000195503235,0.010321922600269318,0.003,sgd,1e-05,512.0,3634.163167953491,1663576.0,1740870905.250531,{'runtime': 3633}
ktzkg56u,opsgd_hw512_nl4_lr0.003_bs64_dp0.2_wd0,0.003,40,64,10,0.2,0.0,sgd,4,512,64.0,81.0,4.0,0.009998911060392857,0.2,220368.0,0.26099997758865356,0.009998911060392857,0.003,sgd,0.0,512.0,1827.2392823696136,936706.0,1740869094.5032194,{'runtime': 1823}
5rjd39hm,opadam_hw512_nl4_lr0.003_bs64_dp0.2_wd0.0001,0.003,40,64,10,0.2,0.0001,adam,4,512,64.0,81.0,4.0,0.009997730143368244,0.2,20056.0,0.2282500267028809,0.009997730143368244,0.003,adam,0.0001,512.0,1468.1693196296692,792164.0,1740868740.4336076,{'runtime': 1467}
hc9usp0c,opadam_hw512_nl4_lr0.003_bs64_dp0.2_wd1e-05,0.003,40,64,10,0.2,1e-05,adam,4,512,64.0,70.0,4.0,0.01127854734659195,0.2,426244.0,0.2304999828338623,0.01127854734659195,0.003,adam,1e-05,512.0,2162.8355844020844,966462.0,1740869419.0043323,{'runtime': 2162}
lwcbm2xd,opadam_hw512_nl4_lr0.003_bs64_dp0.2_wd0,0.003,40,64,10,0.2,0.0,adam,4,512,64.0,67.0,4.0,0.009999847039580343,0.2,122499.0,0.23649996519088745,0.009999847039580343,0.003,adam,0.0,512.0,1464.1116189956665,758162.0,1740868668.765742,{'runtime': 1455}
