run_id,run_name,lr,batch_size,dropout_prob,weight_decay,optimizer_name,num_hidden_layers,hidden_layer_width,Base Test Accuracy,Base Train Accuracy,Epochs Taken,Lost Patience,Overall Base Train Loss,Ran out of epochs,Reached Target
o40f6wwi,opsgd_hw2048_nl3_lr0.001_bs64_dp0.1_wd0,0.001,64,0.1,0.0,sgd,3,2048,0.6679999828338623,1.0,2576,False,0.009968114085495472,False,True
34s2hxtc,opadam_hw2048_nl3_lr0.001_bs64_dp0.1_wd0.0001,0.001,64,0.1,0.0001,adam,3,2048,0.7509999871253967,0.9977499842643738,55,False,0.008764931000769138,False,True
yn3ohub2,opadam_hw2048_nl3_lr0.001_bs64_dp0.1_wd1e-05,0.001,64,0.1,1e-05,adam,3,2048,0.7329999804496765,0.9992499947547911,41,False,0.004419766366481781,False,True
b932817p,opadam_hw2048_nl3_lr0.001_bs64_dp0.1_wd0,0.001,64,0.1,0.0,adam,3,2048,0.7369999885559082,0.9975000023841858,38,False,0.008661065250635147,False,True
l820mhw4,oprmsprop_hw2048_nl2_lr0.001_bs64_dp0.1_wd0.0001,0.001,64,0.1,0.0001,rmsprop,2,2048,0.7099999785423279,0.9994999766349792,43,False,0.008018836379051208,False,True
ndgdze0k,opsgd_hw2048_nl2_lr0.001_bs64_dp0.1_wd0.0001,0.001,64,0.1,0.0001,sgd,2,2048,0.6679999828338623,1.0,5610,False,0.00999508611857891,False,True
i549meu7,opsgd_hw2048_nl2_lr0.001_bs64_dp0.1_wd1e-05,0.001,64,0.1,1e-05,sgd,2,2048,0.6660000085830688,1.0,5239,False,0.009994283318519592,False,True
jdtnpv5a,opsgd_hw2048_nl2_lr0.001_bs64_dp0.1_wd0,0.001,64,0.1,0.0,sgd,2,2048,0.6660000085830688,1.0,5203,False,0.009998397901654243,False,True
27lbis05,opadam_hw2048_nl2_lr0.001_bs64_dp0.1_wd0.0001,0.001,64,0.1,0.0001,adam,2,2048,0.7110000252723694,0.9994999766349792,27,False,0.008317208848893642,False,True
3sj6z9ko,opadam_hw2048_nl2_lr0.001_bs64_dp0.1_wd1e-05,0.001,64,0.1,1e-05,adam,2,2048,0.7080000042915344,0.9992499947547911,35,False,0.008740655146539211,False,True
1n7ckhb5,opadam_hw2048_nl2_lr0.001_bs64_dp0.1_wd0,0.001,64,0.1,0.0,adam,2,2048,0.7089999914169312,0.9992499947547911,24,False,0.009770936332643032,False,True
j6pkc4gl,oprmsprop_hw2048_nl4_lr0.003_bs64_dp0.1_wd0.0001,0.003,64,0.1,0.0001,rmsprop,4,2048,0.7269999980926514,0.9900000095367432,225,False,0.009005149826407433,False,True
rlgvj8h9,oprmsprop_hw2048_nl4_lr0.003_bs64_dp0.1_wd1e-05,0.003,64,0.1,1e-05,rmsprop,4,2048,0.7080000042915344,0.9872499704360962,199,False,0.00847470760345459,False,True
ur486k2u,oprmsprop_hw2048_nl4_lr0.003_bs64_dp0.1_wd0,0.003,64,0.1,0.0,rmsprop,4,2048,0.7490000128746033,0.9959999918937684,225,False,0.00742829404771328,False,True
834k4l2l,opsgd_hw2048_nl4_lr0.003_bs64_dp0.1_wd0.0001,0.003,64,0.1,0.0001,sgd,4,2048,0.6669999957084656,1.0,677,False,0.00981982797384262,False,True
vhtbkuyi,opsgd_hw2048_nl4_lr0.003_bs64_dp0.1_wd1e-05,0.003,64,0.1,1e-05,sgd,4,2048,0.6660000085830688,1.0,673,False,0.009662221185863018,False,True
gobyk2tr,opsgd_hw2048_nl4_lr0.003_bs64_dp0.1_wd0,0.003,64,0.1,0.0,sgd,4,2048,0.6620000004768372,1.0,667,False,0.009953207336366177,False,True
qkv83r3z,opadam_hw2048_nl4_lr0.003_bs64_dp0.1_wd0.0001,0.003,64,0.1,0.0001,adam,4,2048,0.7540000081062317,0.9884999990463256,246,False,0.008994500152766705,False,True
228qxiyz,opadam_hw2048_nl4_lr0.003_bs64_dp0.1_wd1e-05,0.003,64,0.1,1e-05,adam,4,2048,0.7059999704360962,0.9929999709129332,173,False,0.009974668733775616,False,True
ec7ejkvv,opadam_hw2048_nl4_lr0.003_bs64_dp0.1_wd0,0.003,64,0.1,0.0,adam,4,2048,0.7139999866485596,0.9955000281333924,352,False,0.008486307226121426,False,True
ba1k1pst,oprmsprop_hw2048_nl3_lr0.003_bs64_dp0.1_wd0.0001,0.003,64,0.1,0.0001,rmsprop,3,2048,0.7279999852180481,0.9869999885559082,182,False,0.005487957503646612,False,True
22j6e651,oprmsprop_hw2048_nl3_lr0.003_bs64_dp0.1_wd1e-05,0.003,64,0.1,1e-05,rmsprop,3,2048,0.7269999980926514,0.9925000071525574,144,False,0.007519228849560022,False,True
mxn4xxou,oprmsprop_hw2048_nl3_lr0.003_bs64_dp0.1_wd0,0.003,64,0.1,0.0,rmsprop,3,2048,0.7129999995231628,0.9944999814033508,205,False,0.009800678119063376,False,True
prkdlkn4,opsgd_hw2048_nl3_lr0.003_bs64_dp0.1_wd0.0001,0.003,64,0.1,0.0001,sgd,3,2048,0.6700000166893005,1.0,885,False,0.009980598464608192,False,True
wh5c54c4,opsgd_hw2048_nl3_lr0.003_bs64_dp0.1_wd1e-05,0.003,64,0.1,1e-05,sgd,3,2048,0.671999990940094,1.0,868,False,0.009951966814696789,False,True
79x8povy,opadam_hw2048_nl3_lr0.003_bs64_dp0.1_wd0.0001,0.003,64,0.1,0.0001,adam,3,2048,0.7639999985694885,0.9894999861717224,185,False,0.009278285317122936,False,True
tq97ubtf,opadam_hw2048_nl3_lr0.003_bs64_dp0.1_wd1e-05,0.003,64,0.1,1e-05,adam,3,2048,0.7319999933242798,0.9962499737739564,194,False,0.008073579519987106,False,True
nf9j0cec,opadam_hw2048_nl3_lr0.003_bs64_dp0.1_wd0,0.003,64,0.1,0.0,adam,3,2048,0.7210000157356262,0.9942499995231628,183,False,0.00918566808104515,False,True
tjrh61tz,oprmsprop_hw2048_nl2_lr0.003_bs64_dp0.1_wd0.0001,0.003,64,0.1,0.0001,rmsprop,2,2048,0.7089999914169312,0.9822499752044678,107,False,0.008651181124150753,False,True
tpwrr0rj,oprmsprop_hw2048_nl2_lr0.003_bs64_dp0.1_wd1e-05,0.003,64,0.1,1e-05,rmsprop,2,2048,0.7110000252723694,0.9965000152587892,86,False,0.009162361733615398,False,True
j1tge650,oprmsprop_hw2048_nl2_lr0.003_bs64_dp0.1_wd0,0.003,64,0.1,0.0,rmsprop,2,2048,0.6990000009536743,0.9984999895095824,81,False,0.0049977730959653854,False,True
2j53jznr,opsgd_hw2048_nl2_lr0.003_bs64_dp0.1_wd0.0001,0.003,64,0.1,0.0001,sgd,2,2048,0.6620000004768372,1.0,1871,False,0.009998067282140257,False,True
x65xexns,opsgd_hw2048_nl2_lr0.003_bs64_dp0.1_wd1e-05,0.003,64,0.1,1e-05,sgd,2,2048,0.6650000214576721,1.0,1746,False,0.009996608830988407,False,True
u2j09dt4,opsgd_hw2048_nl2_lr0.003_bs64_dp0.1_wd0,0.003,64,0.1,0.0,sgd,2,2048,0.6650000214576721,1.0,1737,False,0.009975699707865717,False,True
isbqf4ty,opadam_hw2048_nl2_lr0.003_bs64_dp0.1_wd0.0001,0.003,64,0.1,0.0001,adam,2,2048,0.7269999980926514,0.9992499947547911,75,False,0.007784867193549872,False,True
014it0zn,opadam_hw2048_nl2_lr0.003_bs64_dp0.1_wd0,0.003,64,0.1,0.0,adam,2,2048,0.7250000238418579,0.9982500076293944,60,False,0.00873641949146986,False,True
y6dud8w9,opadam_hw2048_nl2_lr0.003_bs64_dp0.1_wd1e-05,0.003,64,0.1,1e-05,adam,2,2048,0.7400000095367432,0.9977499842643738,80,False,0.007775808218866587,False,True
at0mj548,oprmsprop_hw1024_nl4_lr0.0003_bs64_dp0.1_wd0.0001,0.0003,64,0.1,0.0001,rmsprop,4,1024,0.7559999823570251,0.9975000023841858,40,False,0.009276632219552994,False,True
uz2nrbio,oprmsprop_hw1024_nl4_lr0.0003_bs64_dp0.1_wd1e-05,0.0003,64,0.1,1e-05,rmsprop,4,1024,0.7260000109672546,0.9980000257492064,36,False,0.007900583557784557,False,True
y7ymmmdq,oprmsprop_hw1024_nl4_lr0.0003_bs64_dp0.1_wd0,0.0003,64,0.1,0.0,rmsprop,4,1024,0.7480000257492065,0.999750018119812,31,False,0.004241925198584795,False,True
lt0a9dwq,opsgd_hw1024_nl4_lr0.0003_bs64_dp0.1_wd0.0001,0.0003,64,0.1,0.0001,sgd,4,1024,0.6869999766349792,1.0,8857,False,0.00997486338019371,False,True
6rn9ktqt,opsgd_hw1024_nl4_lr0.0003_bs64_dp0.1_wd1e-05,0.0003,64,0.1,1e-05,sgd,4,1024,0.6840000152587891,1.0,8729,False,0.00997679214924574,False,True
ck0w27uf,opsgd_hw1024_nl4_lr0.0003_bs64_dp0.1_wd0,0.0003,64,0.1,0.0,sgd,4,1024,0.6830000281333923,1.0,8715,False,0.009979805909097196,False,True
1o3gf1r6,opadam_hw1024_nl4_lr0.0003_bs64_dp0.1_wd0.0001,0.0003,64,0.1,0.0001,adam,4,1024,0.7260000109672546,0.9994999766349792,35,False,0.0072090765461325645,False,True
l5oejenz,opadam_hw1024_nl4_lr0.0003_bs64_dp0.1_wd0,0.0003,64,0.1,0.0,adam,4,1024,0.7200000286102295,0.9990000128746032,31,False,0.009175441227853298,False,True
yqbxaxm7,opadam_hw1024_nl4_lr0.0003_bs64_dp0.1_wd1e-05,0.0003,64,0.1,1e-05,adam,4,1024,0.7229999899864197,0.9980000257492064,31,False,0.008712591603398323,False,True
tkmrmftq,oprmsprop_hw1024_nl3_lr0.0003_bs64_dp0.1_wd0.0001,0.0003,64,0.1,0.0001,rmsprop,3,1024,0.7369999885559082,1.0,30,False,0.007527100387960672,False,True
9n1398o8,oprmsprop_hw1024_nl3_lr0.0003_bs64_dp0.1_wd1e-05,0.0003,64,0.1,1e-05,rmsprop,3,1024,0.7329999804496765,0.9992499947547911,32,False,0.005937293637543917,False,True
s5dsf5bq,oprmsprop_hw1024_nl3_lr0.0003_bs64_dp0.1_wd0,0.0003,64,0.1,0.0,rmsprop,3,1024,0.718999981880188,0.999750018119812,32,False,0.007172824814915657,False,True
3ks5w1ey,opsgd_hw1024_nl3_lr0.0003_bs64_dp0.1_wd0.0001,0.0003,64,0.1,0.0001,sgd,3,1024,0.6919999718666077,1.0,12030,False,0.00999493058770895,False,True
2r4uzzf0,opsgd_hw1024_nl3_lr0.0003_bs64_dp0.1_wd1e-05,0.0003,64,0.1,1e-05,sgd,3,1024,0.6899999976158142,1.0,11730,False,0.009999031201004982,False,True
uj1ru5h3,opsgd_hw1024_nl3_lr0.0003_bs64_dp0.1_wd0,0.0003,64,0.1,0.0,sgd,3,1024,0.6899999976158142,1.0,11701,False,0.009999696165323256,False,True
5ltf6we5,opadam_hw1024_nl3_lr0.0003_bs64_dp0.1_wd0.0001,0.0003,64,0.1,0.0001,adam,3,1024,0.7089999914169312,0.9994999766349792,37,False,0.009173671714961529,False,True
6fuxfu8n,opadam_hw1024_nl3_lr0.0003_bs64_dp0.1_wd1e-05,0.0003,64,0.1,1e-05,adam,3,1024,0.7289999723434448,0.9994999766349792,35,False,0.008025595918297768,False,True
3gor7ncx,opadam_hw1024_nl3_lr0.0003_bs64_dp0.1_wd0,0.0003,64,0.1,0.0,adam,3,1024,0.7279999852180481,1.0,35,False,0.007087906822562218,False,True
zugqc6d7,oprmsprop_hw1024_nl2_lr0.0003_bs64_dp0.1_wd0.0001,0.0003,64,0.1,0.0001,rmsprop,2,1024,0.6980000138282776,1.0,62,False,0.00942947342991829,False,True
xsk4u7t5,oprmsprop_hw1024_nl2_lr0.0003_bs64_dp0.1_wd1e-05,0.0003,64,0.1,1e-05,rmsprop,2,1024,0.6880000233650208,0.9994999766349792,60,False,0.008794753812253475,False,True
qgrhee1h,oprmsprop_hw1024_nl2_lr0.0003_bs64_dp0.1_wd0,0.0003,64,0.1,0.0,rmsprop,2,1024,0.6959999799728394,1.0,57,False,0.009488986805081367,False,True
lci0ldni,opsgd_hw1024_nl2_lr0.0003_bs64_dp0.1_wd0.0001,0.0003,64,0.1,0.0001,sgd,2,1024,0.6800000071525574,1.0,24284,False,0.00999873410910368,False,True
nvf5ibq5,opsgd_hw1024_nl2_lr0.0003_bs64_dp0.1_wd1e-05,0.0003,64,0.1,1e-05,sgd,2,1024,0.6800000071525574,1.0,22645,False,0.009999492205679417,False,True
6g8c8jfp,opsgd_hw1024_nl2_lr0.0003_bs64_dp0.1_wd0,0.0003,64,0.1,0.0,sgd,2,1024,0.6800000071525574,1.0,22492,False,0.009998430497944357,False,True
2qsuv7yu,opadam_hw1024_nl2_lr0.0003_bs64_dp0.1_wd0.0001,0.0003,64,0.1,0.0001,adam,2,1024,0.6959999799728394,1.0,73,False,0.009552106261253355,False,True
521c87tx,opadam_hw1024_nl2_lr0.0003_bs64_dp0.1_wd1e-05,0.0003,64,0.1,1e-05,adam,2,1024,0.6850000023841858,1.0,66,False,0.008660634979605675,False,True
1jputndj,oprmsprop_hw1024_nl4_lr0.001_bs64_dp0.1_wd0.0001,0.001,64,0.1,0.0001,rmsprop,4,1024,0.7630000114440918,0.9972500205039978,55,False,0.009123491123318672,False,True
e4vt6j98,opadam_hw1024_nl2_lr0.0003_bs64_dp0.1_wd0,0.0003,64,0.1,0.0,adam,2,1024,0.6790000200271606,1.0,66,False,0.009027346968650818,False,True
pbagsihv,oprmsprop_hw1024_nl4_lr0.001_bs64_dp0.1_wd0,0.001,64,0.1,0.0,rmsprop,4,1024,0.7590000033378601,0.9972500205039978,48,False,0.009242305532097816,False,True
osn0n7pk,opsgd_hw1024_nl4_lr0.001_bs64_dp0.1_wd0.0001,0.001,64,0.1,0.0001,sgd,4,1024,0.6899999976158142,1.0,2667,False,0.009969690814614296,False,True
heuviyuu,opsgd_hw1024_nl4_lr0.001_bs64_dp0.1_wd1e-05,0.001,64,0.1,1e-05,sgd,4,1024,0.6890000104904175,1.0,2629,False,0.009953217580914496,False,True
i23ru1nd,opsgd_hw1024_nl4_lr0.001_bs64_dp0.1_wd0,0.001,64,0.1,0.0,sgd,4,1024,0.6880000233650208,1.0,2627,False,0.009979449212551115,False,True
qfpygby7,opadam_hw1024_nl4_lr0.001_bs64_dp0.1_wd0.0001,0.001,64,0.1,0.0001,adam,4,1024,0.7490000128746033,0.9972500205039978,44,False,0.008101134561002254,False,True
n96vtzkg,opadam_hw1024_nl4_lr0.001_bs64_dp0.1_wd1e-05,0.001,64,0.1,1e-05,adam,4,1024,0.7620000243186951,0.996749997138977,43,False,0.00992764625698328,False,True
fza8ndt9,oprmsprop_hw1024_nl3_lr0.001_bs64_dp0.1_wd0.0001,0.001,64,0.1,0.0001,rmsprop,3,1024,0.7549999952316284,0.9982500076293944,50,False,0.008908206596970558,False,True
npug6lmu,opadam_hw1024_nl4_lr0.001_bs64_dp0.1_wd0,0.001,64,0.1,0.0,adam,4,1024,0.7419999837875366,0.9984999895095824,44,False,0.007787869777530432,False,True
os4czmzm,oprmsprop_hw1024_nl3_lr0.001_bs64_dp0.1_wd1e-05,0.001,64,0.1,1e-05,rmsprop,3,1024,0.746999979019165,0.9990000128746032,42,False,0.005262728780508041,False,True
2zao4h0y,oprmsprop_hw1024_nl3_lr0.001_bs64_dp0.1_wd0,0.001,64,0.1,0.0,rmsprop,3,1024,0.7390000224113464,0.9984999895095824,34,False,0.007913058623671532,False,True
hcyfis0o,opsgd_hw1024_nl3_lr0.001_bs64_dp0.1_wd0.0001,0.001,64,0.1,0.0001,sgd,3,1024,0.6859999895095825,1.0,3618,False,0.009972775354981422,False,True
ifn2wpl4,opsgd_hw1024_nl3_lr0.001_bs64_dp0.1_wd1e-05,0.001,64,0.1,1e-05,sgd,3,1024,0.6909999847412109,1.0,3525,False,0.009993216954171658,False,True
ztiniv4q,opsgd_hw1024_nl3_lr0.001_bs64_dp0.1_wd0,0.001,64,0.1,0.0,sgd,3,1024,0.6909999847412109,1.0,3514,False,0.009989170357584952,False,True
0jk5brsb,opadam_hw1024_nl3_lr0.001_bs64_dp0.1_wd0.0001,0.001,64,0.1,0.0001,adam,3,1024,0.7490000128746033,0.9984999895095824,33,False,0.009593741968274117,False,True
fux1iy27,opadam_hw1024_nl3_lr0.001_bs64_dp0.1_wd1e-05,0.001,64,0.1,1e-05,adam,3,1024,0.7570000290870667,0.9992499947547911,30,False,0.005218759179115295,False,True
k82ozz69,opadam_hw1024_nl3_lr0.001_bs64_dp0.1_wd0,0.001,64,0.1,0.0,adam,3,1024,0.7319999933242798,0.9980000257492064,27,False,0.00772136403247714,False,True
4gtdl8b0,oprmsprop_hw1024_nl2_lr0.001_bs64_dp0.1_wd0.0001,0.001,64,0.1,0.0001,rmsprop,2,1024,0.7139999866485596,1.0,43,False,0.00849838275462389,False,True
7wcxdmnw,oprmsprop_hw1024_nl2_lr0.001_bs64_dp0.1_wd1e-05,0.001,64,0.1,1e-05,rmsprop,2,1024,0.7149999737739563,1.0,35,False,0.00778982974588871,False,True
cedgklss,oprmsprop_hw1024_nl2_lr0.001_bs64_dp0.1_wd0,0.001,64,0.1,0.0,rmsprop,2,1024,0.7059999704360962,1.0,33,False,0.008060706779360771,False,True
ivxdmyec,opsgd_hw1024_nl2_lr0.001_bs64_dp0.1_wd0.0001,0.001,64,0.1,0.0001,sgd,2,1024,0.6740000247955322,1.0,7289,False,0.009996121749281883,False,True
xue55z5c,opsgd_hw1024_nl2_lr0.001_bs64_dp0.1_wd1e-05,0.001,64,0.1,1e-05,sgd,2,1024,0.675000011920929,1.0,6796,False,0.00999700278043747,False,True
9x47pxhw,opsgd_hw1024_nl2_lr0.001_bs64_dp0.1_wd0,0.001,64,0.1,0.0,sgd,2,1024,0.675000011920929,1.0,6749,False,0.009990240447223186,False,True
awwb81g3,opadam_hw1024_nl2_lr0.001_bs64_dp0.1_wd0.0001,0.001,64,0.1,0.0001,adam,2,1024,0.6970000267028809,0.9994999766349792,46,False,0.007216492667794228,False,True
jm576cqw,opadam_hw1024_nl2_lr0.001_bs64_dp0.1_wd1e-05,0.001,64,0.1,1e-05,adam,2,1024,0.6909999847412109,0.9994999766349792,33,False,0.008730181492865086,False,True
nfzrsa4p,opadam_hw1024_nl2_lr0.001_bs64_dp0.1_wd0,0.001,64,0.1,0.0,adam,2,1024,0.7020000219345093,1.0,33,False,0.006698315031826496,False,True
md554d5l,oprmsprop_hw1024_nl4_lr0.003_bs64_dp0.1_wd0.0001,0.003,64,0.1,0.0001,rmsprop,4,1024,0.7350000143051147,0.9884999990463256,139,False,0.007841198705136776,False,True
r09l3nra,oprmsprop_hw1024_nl4_lr0.003_bs64_dp0.1_wd1e-05,0.003,64,0.1,1e-05,rmsprop,4,1024,0.7379999756813049,0.9944999814033508,152,False,0.003801174229010939,False,True
x0uwj33v,oprmsprop_hw1024_nl4_lr0.003_bs64_dp0.1_wd0,0.003,64,0.1,0.0,rmsprop,4,1024,0.75,0.99099999666214,139,False,0.0074269152246415615,False,True
us30pirx,opsgd_hw1024_nl4_lr0.003_bs64_dp0.1_wd0.0001,0.003,64,0.1,0.0001,sgd,4,1024,0.6990000009536743,1.0,906,False,0.009876567870378494,False,True
hv2wowrz,opsgd_hw1024_nl4_lr0.003_bs64_dp0.1_wd1e-05,0.003,64,0.1,1e-05,sgd,4,1024,0.6949999928474426,1.0,893,False,0.009902331046760082,False,True
q9s650bc,opsgd_hw1024_nl4_lr0.003_bs64_dp0.1_wd0,0.003,64,0.1,0.0,sgd,4,1024,0.6919999718666077,1.0,890,False,0.00996282324194908,False,True
