run_id,run_name,lr,batch_size,dropout_prob,weight_decay,optimizer_name,num_hidden_layers,hidden_layer_width,Base Test Accuracy,Base Train Accuracy,Epochs Taken Base,Lost Patience,Overall Base Train Loss,Ran out of epochs,Reached Target Base,Complexity,Epochs Taken Dist,Generalization Gap,KL Loss on Train Data (kl mean),max_sigma,noisy_error,noise_trials,pac_bound_inverse_kl,pac_bound_pinsker
0q988kpj,oprmsprop_hw512_nl2_lr0.0003_bs64_dp0.2_wd0.0001,0.0003,64.0,0.2,0.0001,rmsprop,2.0,512.0,0.7070000171661377,1.0,172.0,False,0.0099955545738339,False,True,85.0,425432.0,0.2940000295639038,0.0099989948794245,0.0449066162109375,0.1009299978613853,"[{""sigma"": 0.5, ""noisy_error"": 0.8955299854278564}, {""sigma"": 0.25, ""noisy_error"": 0.8733299970626831}, {""sigma"": 0.125, ""noisy_error"": 0.7407000064849854}, {""sigma"": 0.0625, ""noisy_error"": 0.3073999881744385}, {""sigma"": 0.03125, ""noisy_error"": 0.01656999997794628}, {""sigma"": 0.046875, ""noisy_error"": 0.11958999931812286}, {""sigma"": 0.0390625, ""noisy_error"": 0.05502999946475029}, {""sigma"": 0.04296875, ""noisy_error"": 0.08252999931573868}, {""sigma"": 0.044921875, ""noisy_error"": 0.1009799987077713}, {""sigma"": 0.0439453125, ""noisy_error"": 0.09015999734401703}, {""sigma"": 0.04443359375, ""noisy_error"": 0.09471999853849411}, {""sigma"": 0.044677734375, ""noisy_error"": 0.09836000204086304}, {""sigma"": 0.0447998046875, ""noisy_error"": 0.09933999925851822}, {""sigma"": 0.04486083984375, ""noisy_error"": 0.09950999915599823}, {""sigma"": 0.044891357421875, ""noisy_error"": 0.0995199978351593}, {""sigma"": 0.0449066162109375, ""noisy_error"": 0.10092999786138535}]",1.0,tensor(5.5117)
nsnqm3yy,oprmsprop_hw512_nl2_lr0.0003_bs64_dp0.2_wd1e-05,0.0003,64.0,0.2,1e-05,rmsprop,2.0,512.0,0.703000009059906,1.0,159.0,False,0.0098006641492247,False,True,83.0,120673.0,0.2919999957084656,0.009999874047935,0.0455780029296875,0.1005899980664253,"[{""sigma"": 0.5, ""noisy_error"": 0.8955699801445007}, {""sigma"": 0.25, ""noisy_error"": 0.8707000017166138}, {""sigma"": 0.125, ""noisy_error"": 0.7319899797439575}, {""sigma"": 0.0625, ""noisy_error"": 0.2948000133037567}, {""sigma"": 0.03125, ""noisy_error"": 0.014600000344216824}, {""sigma"": 0.046875, ""noisy_error"": 0.11223000288009644}, {""sigma"": 0.0390625, ""noisy_error"": 0.05054999887943268}, {""sigma"": 0.04296875, ""noisy_error"": 0.07699000090360641}, {""sigma"": 0.044921875, ""noisy_error"": 0.09474000334739685}, {""sigma"": 0.0458984375, ""noisy_error"": 0.10200999677181244}, {""sigma"": 0.04541015625, ""noisy_error"": 0.09831999987363815}, {""sigma"": 0.045654296875, ""noisy_error"": 0.10137999802827835}, {""sigma"": 0.0455322265625, ""noisy_error"": 0.0995199978351593}, {""sigma"": 0.04559326171875, ""noisy_error"": 0.10005000233650208}, {""sigma"": 0.045562744140625, ""noisy_error"": 0.09838999807834625}, {""sigma"": 0.0455780029296875, ""noisy_error"": 0.10058999806642532}]",1.0,tensor(5.8964)
amonko91,oprmsprop_hw512_nl2_lr0.0003_bs64_dp0.2_wd0,0.0003,64.0,0.2,0.0,rmsprop,2.0,512.0,0.7020000219345093,1.0,159.0,False,0.0097707062959671,False,True,83.0,23918.0,0.2940000295639038,0.0099985664710402,0.0460662841796875,0.1001899987459182,"[{""sigma"": 0.5, ""noisy_error"": 0.8956300020217896}, {""sigma"": 0.25, ""noisy_error"": 0.8708800077438354}, {""sigma"": 0.125, ""noisy_error"": 0.7330700159072876}, {""sigma"": 0.0625, ""noisy_error"": 0.28744998574256897}, {""sigma"": 0.03125, ""noisy_error"": 0.013530000112950802}, {""sigma"": 0.046875, ""noisy_error"": 0.1071700006723404}, {""sigma"": 0.0390625, ""noisy_error"": 0.04746000096201897}, {""sigma"": 0.04296875, ""noisy_error"": 0.07378000020980835}, {""sigma"": 0.044921875, ""noisy_error"": 0.08951999992132187}, {""sigma"": 0.0458984375, ""noisy_error"": 0.09803000092506409}, {""sigma"": 0.04638671875, ""noisy_error"": 0.10328000038862228}, {""sigma"": 0.046142578125, ""noisy_error"": 0.10126999765634537}, {""sigma"": 0.0460205078125, ""noisy_error"": 0.09860999882221222}, {""sigma"": 0.04608154296875, ""noisy_error"": 0.1011900007724762}, {""sigma"": 0.046051025390625, ""noisy_error"": 0.0995199978351593}, {""sigma"": 0.0460662841796875, ""noisy_error"": 0.10018999874591827}]",1.0,tensor(5.8935)
qw5mqqxu,opsgd_hw512_nl2_lr0.0003_bs64_dp0.2_wd0.0001,0.0003,64.0,0.2,0.0001,sgd,2.0,512.0,0.7110000252723694,1.0,39897.0,False,0.0099990526214241,False,True,88.0,420755.0,0.2900000214576721,0.0101379267871379,0.0400543212890625,0.0998499989509582,"[{""sigma"": 0.5, ""noisy_error"": 0.8974000215530396}, {""sigma"": 0.25, ""noisy_error"": 0.8730900287628174}, {""sigma"": 0.125, ""noisy_error"": 0.7519500255584717}, {""sigma"": 0.0625, ""noisy_error"": 0.36083999276161194}, {""sigma"": 0.03125, ""noisy_error"": 0.03183000162243843}, {""sigma"": 0.046875, ""noisy_error"": 0.17430999875068665}, {""sigma"": 0.0390625, ""noisy_error"": 0.09204000234603882}, {""sigma"": 0.04296875, ""noisy_error"": 0.12936000525951385}, {""sigma"": 0.041015625, ""noisy_error"": 0.1111299991607666}, {""sigma"": 0.0400390625, ""noisy_error"": 0.09852000325918198}, {""sigma"": 0.04052734375, ""noisy_error"": 0.10512000322341919}, {""sigma"": 0.040283203125, ""noisy_error"": 0.10316000133752823}, {""sigma"": 0.0401611328125, ""noisy_error"": 0.10176999866962433}, {""sigma"": 0.04010009765625, ""noisy_error"": 0.10221000015735626}, {""sigma"": 0.040069580078125, ""noisy_error"": 0.10075999796390533}, {""sigma"": 0.0400543212890625, ""noisy_error"": 0.09984999895095825}]",1.0,tensor(4.5257)
cdydol5f,opsgd_hw512_nl2_lr0.0003_bs64_dp0.2_wd0,0.0003,64.0,0.2,0.0,sgd,2.0,512.0,0.7089999914169312,1.0,36633.0,False,0.0099996114149689,False,True,86.0,419217.0,0.2919999957084656,0.0106213465332984,0.0404510498046875,0.0995099991559982,"[{""sigma"": 0.5, ""noisy_error"": 0.8974199891090393}, {""sigma"": 0.25, ""noisy_error"": 0.8721200227737427}, {""sigma"": 0.125, ""noisy_error"": 0.7476500272750854}, {""sigma"": 0.0625, ""noisy_error"": 0.3496699929237366}, {""sigma"": 0.03125, ""noisy_error"": 0.029999999329447746}, {""sigma"": 0.046875, ""noisy_error"": 0.16746999323368073}, {""sigma"": 0.0390625, ""noisy_error"": 0.08764000236988068}, {""sigma"": 0.04296875, ""noisy_error"": 0.12362000346183777}, {""sigma"": 0.041015625, ""noisy_error"": 0.1062299981713295}, {""sigma"": 0.0400390625, ""noisy_error"": 0.094200000166893}, {""sigma"": 0.04052734375, ""noisy_error"": 0.10072000324726105}, {""sigma"": 0.040283203125, ""noisy_error"": 0.09871000051498413}, {""sigma"": 0.0404052734375, ""noisy_error"": 0.09932000190019608}, {""sigma"": 0.04046630859375, ""noisy_error"": 0.10092999786138535}, {""sigma"": 0.040435791015625, ""noisy_error"": 0.09989999979734421}, {""sigma"": 0.0404510498046875, ""noisy_error"": 0.09950999915599823}]",1.0,tensor(4.4862)
7yuemle8,opsgd_hw512_nl2_lr0.0003_bs64_dp0.2_wd1e-05,0.0003,64.0,0.2,1e-05,sgd,2.0,512.0,0.7059999704360962,1.0,36937.0,False,0.0099988365545868,False,True,86.0,422276.0,0.2919999957084656,0.0113413212820887,0.0403289794921875,0.0988399982452392,"[{""sigma"": 0.5, ""noisy_error"": 0.8973699808120728}, {""sigma"": 0.25, ""noisy_error"": 0.872160017490387}, {""sigma"": 0.125, ""noisy_error"": 0.7478500008583069}, {""sigma"": 0.0625, ""noisy_error"": 0.3508700132369995}, {""sigma"": 0.03125, ""noisy_error"": 0.030549999326467514}, {""sigma"": 0.046875, ""noisy_error"": 0.16841000318527222}, {""sigma"": 0.0390625, ""noisy_error"": 0.08831000328063965}, {""sigma"": 0.04296875, ""noisy_error"": 0.12427999824285507}, {""sigma"": 0.041015625, ""noisy_error"": 0.10687000304460526}, {""sigma"": 0.0400390625, ""noisy_error"": 0.0948600023984909}, {""sigma"": 0.04052734375, ""noisy_error"": 0.10147000104188919}, {""sigma"": 0.040283203125, ""noisy_error"": 0.09961000084877014}, {""sigma"": 0.0404052734375, ""noisy_error"": 0.10007999837398529}, {""sigma"": 0.04034423828125, ""noisy_error"": 0.1003199964761734}, {""sigma"": 0.040313720703125, ""noisy_error"": 0.09937000274658203}, {""sigma"": 0.0403289794921875, ""noisy_error"": 0.09883999824523926}]",1.0,tensor(4.4988)
y6peokej,opadam_hw512_nl2_lr0.0003_bs64_dp0.2_wd0.0001,0.0003,64.0,0.2,0.0001,adam,2.0,512.0,0.7039999961853027,1.0,184.0,False,0.0099593456834554,False,True,86.0,420618.0,0.2960000038146972,0.0113221472129225,0.0469818115234375,0.1005299985408783,"[{""sigma"": 0.5, ""noisy_error"": 0.8963599801063538}, {""sigma"": 0.25, ""noisy_error"": 0.870639979839325}, {""sigma"": 0.125, ""noisy_error"": 0.7307199835777283}, {""sigma"": 0.0625, ""noisy_error"": 0.2733500003814697}, {""sigma"": 0.03125, ""noisy_error"": 0.011509999632835388}, {""sigma"": 0.046875, ""noisy_error"": 0.09985999763011932}, {""sigma"": 0.0546875, ""noisy_error"": 0.18212999403476715}, {""sigma"": 0.05078125, ""noisy_error"": 0.13654999434947968}, {""sigma"": 0.048828125, ""noisy_error"": 0.11627999693155289}, {""sigma"": 0.0478515625, ""noisy_error"": 0.10728999972343445}, {""sigma"": 0.04736328125, ""noisy_error"": 0.1036899983882904}, {""sigma"": 0.047119140625, ""noisy_error"": 0.10148999840021133}, {""sigma"": 0.0469970703125, ""noisy_error"": 0.10040000081062317}, {""sigma"": 0.04693603515625, ""noisy_error"": 0.09864000231027603}, {""sigma"": 0.046966552734375, ""noisy_error"": 0.09894999861717224}, {""sigma"": 0.0469818115234375, ""noisy_error"": 0.1005299985408783}]",1.0,tensor(5.2933)
1rw0qiwx,opadam_hw512_nl2_lr0.0003_bs64_dp0.2_wd1e-05,0.0003,64.0,0.2,1e-05,adam,2.0,512.0,0.6990000009536743,1.0,165.0,False,0.0099947266280651,False,True,85.0,118706.0,0.2910000085830688,0.0099988700821995,0.0471954345703125,0.1011599972844123,"[{""sigma"": 0.5, ""noisy_error"": 0.8964200019836426}, {""sigma"": 0.25, ""noisy_error"": 0.8684499859809875}, {""sigma"": 0.125, ""noisy_error"": 0.7236700057983398}, {""sigma"": 0.0625, ""noisy_error"": 0.2683599889278412}, {""sigma"": 0.03125, ""noisy_error"": 0.011420000344514847}, {""sigma"": 0.046875, ""noisy_error"": 0.09748999774456024}, {""sigma"": 0.0546875, ""noisy_error"": 0.17813000082969666}, {""sigma"": 0.05078125, ""noisy_error"": 0.13535000383853912}, {""sigma"": 0.048828125, ""noisy_error"": 0.11554999649524689}, {""sigma"": 0.0478515625, ""noisy_error"": 0.10543999820947647}, {""sigma"": 0.04736328125, ""noisy_error"": 0.10189999639987946}, {""sigma"": 0.047119140625, ""noisy_error"": 0.09956999868154526}, {""sigma"": 0.0472412109375, ""noisy_error"": 0.10176999866962433}, {""sigma"": 0.04718017578125, ""noisy_error"": 0.09996999800205231}, {""sigma"": 0.047210693359375, ""noisy_error"": 0.10040000081062317}, {""sigma"": 0.0471954345703125, ""noisy_error"": 0.10115999728441238}]",1.0,tensor(5.6356)
b1jsjem7,opadam_hw512_nl2_lr0.0003_bs64_dp0.2_wd0,0.0003,64.0,0.2,0.0,adam,2.0,512.0,0.699999988079071,1.0,163.0,False,0.009954810142517,False,True,83.0,115192.0,0.2950000166893005,0.0099960286170244,0.0461883544921875,0.099150002002716,"[{""sigma"": 0.5, ""noisy_error"": 0.8959500193595886}, {""sigma"": 0.25, ""noisy_error"": 0.8696500062942505}, {""sigma"": 0.125, ""noisy_error"": 0.7272199988365173}, {""sigma"": 0.0625, ""noisy_error"": 0.28119000792503357}, {""sigma"": 0.03125, ""noisy_error"": 0.012849999591708183}, {""sigma"": 0.046875, ""noisy_error"": 0.10593000054359436}, {""sigma"": 0.0390625, ""noisy_error"": 0.04583999887108803}, {""sigma"": 0.04296875, ""noisy_error"": 0.0723700001835823}, {""sigma"": 0.044921875, ""noisy_error"": 0.0884300023317337}, {""sigma"": 0.0458984375, ""noisy_error"": 0.09554000198841095}, {""sigma"": 0.04638671875, ""noisy_error"": 0.1009799987077713}, {""sigma"": 0.046142578125, ""noisy_error"": 0.09914000332355499}, {""sigma"": 0.0462646484375, ""noisy_error"": 0.10053999722003937}, {""sigma"": 0.04620361328125, ""noisy_error"": 0.10010000318288803}, {""sigma"": 0.046173095703125, ""noisy_error"": 0.09932000190019608}, {""sigma"": 0.0461883544921875, ""noisy_error"": 0.09915000200271606}]",1.0,tensor(5.8020)
vp90cgzp,oprmsprop_hw512_nl4_lr0.001_bs64_dp0.2_wd0.0001,0.001,64.0,0.2,0.0001,rmsprop,4.0,512.0,0.7459999918937683,0.9987499713897704,60.0,False,0.0081070233136415,False,True,77.0,331785.0,0.2527499794960022,0.0099986037239432,0.0452423095703125,0.1006399989128112,"[{""sigma"": 0.5, ""noisy_error"": 0.9002299904823303}, {""sigma"": 0.25, ""noisy_error"": 0.8940600156784058}, {""sigma"": 0.125, ""noisy_error"": 0.8044099807739258}, {""sigma"": 0.0625, ""noisy_error"": 0.31038999557495117}, {""sigma"": 0.03125, ""noisy_error"": 0.02133999951183796}, {""sigma"": 0.046875, ""noisy_error"": 0.11626999825239182}, {""sigma"": 0.0390625, ""noisy_error"": 0.05412000045180321}, {""sigma"": 0.04296875, ""noisy_error"": 0.0816200003027916}, {""sigma"": 0.044921875, ""noisy_error"": 0.09777999669313431}, {""sigma"": 0.0458984375, ""noisy_error"": 0.1052900031208992}, {""sigma"": 0.04541015625, ""noisy_error"": 0.10442999750375748}, {""sigma"": 0.045166015625, ""noisy_error"": 0.09905999898910522}, {""sigma"": 0.0452880859375, ""noisy_error"": 0.10169000178575516}, {""sigma"": 0.04522705078125, ""noisy_error"": 0.09762000292539597}, {""sigma"": 0.045257568359375, ""noisy_error"": 0.10138999670743942}, {""sigma"": 0.0452423095703125, ""noisy_error"": 0.10063999891281128}]",1.0,tensor(7.6647)
u4fise0v,oprmsprop_hw512_nl4_lr0.001_bs64_dp0.2_wd1e-05,0.001,64.0,0.2,1e-05,rmsprop,4.0,512.0,0.7770000100135803,0.9990000128746032,49.0,False,0.0098298620432615,False,True,76.0,433214.0,0.2220000028610229,0.0125394416972994,0.0438079833984375,0.0993999987840652,"[{""sigma"": 0.5, ""noisy_error"": 0.9000200033187866}, {""sigma"": 0.25, ""noisy_error"": 0.8936100006103516}, {""sigma"": 0.125, ""noisy_error"": 0.8023300170898438}, {""sigma"": 0.0625, ""noisy_error"": 0.32997000217437744}, {""sigma"": 0.03125, ""noisy_error"": 0.02676999941468239}, {""sigma"": 0.046875, ""noisy_error"": 0.12939999997615814}, {""sigma"": 0.0390625, ""noisy_error"": 0.06503999978303909}, {""sigma"": 0.04296875, ""noisy_error"": 0.09610000252723694}, {""sigma"": 0.044921875, ""noisy_error"": 0.11097999662160873}, {""sigma"": 0.0439453125, ""noisy_error"": 0.1023700013756752}, {""sigma"": 0.04345703125, ""noisy_error"": 0.09954000264406204}, {""sigma"": 0.043701171875, ""noisy_error"": 0.10089000314474106}, {""sigma"": 0.0438232421875, ""noisy_error"": 0.10135000199079514}, {""sigma"": 0.04376220703125, ""noisy_error"": 0.10073000192642212}, {""sigma"": 0.043792724609375, ""noisy_error"": 0.10018999874591827}, {""sigma"": 0.0438079833984375, ""noisy_error"": 0.09939999878406525}]",1.0,tensor(8.7716)
nghq8uxp,oprmsprop_hw512_nl4_lr0.001_bs64_dp0.2_wd0,0.001,64.0,0.2,0.0,rmsprop,4.0,512.0,0.7730000019073486,0.9977499842643738,63.0,False,0.0087065938860178,False,True,71.0,22579.0,0.2247499823570251,0.0099986121058464,0.0480499267578125,0.1030300036072731,"[{""sigma"": 0.5, ""noisy_error"": 0.9002599716186523}, {""sigma"": 0.25, ""noisy_error"": 0.8892800211906433}, {""sigma"": 0.125, ""noisy_error"": 0.7565199732780457}, {""sigma"": 0.0625, ""noisy_error"": 0.25185999274253845}, {""sigma"": 0.03125, ""noisy_error"": 0.02012000046670437}, {""sigma"": 0.046875, ""noisy_error"": 0.09408000111579895}, {""sigma"": 0.0546875, ""noisy_error"": 0.16270999610424042}, {""sigma"": 0.05078125, ""noisy_error"": 0.12657999992370605}, {""sigma"": 0.048828125, ""noisy_error"": 0.1084899976849556}, {""sigma"": 0.0478515625, ""noisy_error"": 0.10073000192642212}, {""sigma"": 0.04833984375, ""noisy_error"": 0.10544999688863754}, {""sigma"": 0.048095703125, ""noisy_error"": 0.1035899966955185}, {""sigma"": 0.0479736328125, ""noisy_error"": 0.10130000114440918}, {""sigma"": 0.04803466796875, ""noisy_error"": 0.10198000073432922}, {""sigma"": 0.048065185546875, ""noisy_error"": 0.10227999836206436}, {""sigma"": 0.0480499267578125, ""noisy_error"": 0.1030300036072731}]",1.0,tensor(8.3925)
al834cy5,opsgd_hw512_nl4_lr0.001_bs64_dp0.2_wd0.0001,0.001,64.0,0.2,0.0001,sgd,4.0,512.0,0.7279999852180481,1.0,4971.0,False,0.0098751028999686,False,True,81.0,25037.0,0.2720000147819519,0.0099997613579034,0.0229339599609375,0.0981099978089332,"[{""sigma"": 0.5, ""noisy_error"": 0.9006500244140625}, {""sigma"": 0.25, ""noisy_error"": 0.8998799920082092}, {""sigma"": 0.125, ""noisy_error"": 0.8749499917030334}, {""sigma"": 0.0625, ""noisy_error"": 0.7494800090789795}, {""sigma"": 0.03125, ""noisy_error"": 0.29287999868392944}, {""sigma"": 0.015625, ""noisy_error"": 0.009549999609589577}, {""sigma"": 0.0234375, ""noisy_error"": 0.10884000360965729}, {""sigma"": 0.01953125, ""noisy_error"": 0.045180000364780426}, {""sigma"": 0.021484375, ""noisy_error"": 0.07257000356912613}, {""sigma"": 0.0224609375, ""noisy_error"": 0.08872999995946884}, {""sigma"": 0.02294921875, ""noisy_error"": 0.10023000091314316}, {""sigma"": 0.022705078125, ""noisy_error"": 0.09447000175714493}, {""sigma"": 0.0228271484375, ""noisy_error"": 0.09850999712944031}, {""sigma"": 0.02288818359375, ""noisy_error"": 0.09628000110387802}, {""sigma"": 0.022918701171875, ""noisy_error"": 0.09939000010490417}, {""sigma"": 0.0229339599609375, ""noisy_error"": 0.09810999780893326}]",1.0,tensor(5.3967)
gjlnb4d7,opsgd_hw512_nl4_lr0.001_bs64_dp0.2_wd1e-05,0.001,64.0,0.2,1e-05,sgd,4.0,512.0,0.7289999723434448,1.0,4883.0,False,0.0098453881219029,False,True,80.0,429875.0,0.2730000019073486,0.0107114361599087,0.0230560302734375,0.0982899963855743,"[{""sigma"": 0.5, ""noisy_error"": 0.9005299806594849}, {""sigma"": 0.25, ""noisy_error"": 0.8998799920082092}, {""sigma"": 0.125, ""noisy_error"": 0.8741499781608582}, {""sigma"": 0.0625, ""noisy_error"": 0.7463099956512451}, {""sigma"": 0.03125, ""noisy_error"": 0.28690001368522644}, {""sigma"": 0.015625, ""noisy_error"": 0.009359999559819698}, {""sigma"": 0.0234375, ""noisy_error"": 0.10651999711990356}, {""sigma"": 0.01953125, ""noisy_error"": 0.04396999999880791}, {""sigma"": 0.021484375, ""noisy_error"": 0.0709099993109703}, {""sigma"": 0.0224609375, ""noisy_error"": 0.08675000071525574}, {""sigma"": 0.02294921875, ""noisy_error"": 0.09797000139951706}, {""sigma"": 0.023193359375, ""noisy_error"": 0.10247000306844711}, {""sigma"": 0.0230712890625, ""noisy_error"": 0.10085999965667725}, {""sigma"": 0.02301025390625, ""noisy_error"": 0.09651999920606613}, {""sigma"": 0.023040771484375, ""noisy_error"": 0.09884999692440033}, {""sigma"": 0.0230560302734375, ""noisy_error"": 0.09828999638557434}]",1.0,tensor(5.3732)
00iqus64,opadam_hw512_nl4_lr0.001_bs64_dp0.2_wd0.0001,0.001,64.0,0.2,0.0001,adam,4.0,512.0,0.7590000033378601,0.9987499713897704,48.0,False,0.00926124304533,False,True,83.0,23469.0,0.2397499680519104,0.0099999094381928,0.0479888916015625,0.101620003581047,"[{""sigma"": 0.5, ""noisy_error"": 0.900409996509552}, {""sigma"": 0.25, ""noisy_error"": 0.8945099711418152}, {""sigma"": 0.125, ""noisy_error"": 0.782729983329773}, {""sigma"": 0.0625, ""noisy_error"": 0.24771000444889069}, {""sigma"": 0.03125, ""noisy_error"": 0.01981000043451786}, {""sigma"": 0.046875, ""noisy_error"": 0.095940001308918}, {""sigma"": 0.0546875, ""noisy_error"": 0.1603900045156479}, {""sigma"": 0.05078125, ""noisy_error"": 0.12586000561714172}, {""sigma"": 0.048828125, ""noisy_error"": 0.11037000268697739}, {""sigma"": 0.0478515625, ""noisy_error"": 0.10120999813079834}, {""sigma"": 0.04833984375, ""noisy_error"": 0.1066100001335144}, {""sigma"": 0.048095703125, ""noisy_error"": 0.10419999808073044}, {""sigma"": 0.0479736328125, ""noisy_error"": 0.10041999816894531}, {""sigma"": 0.04803466796875, ""noisy_error"": 0.10169000178575516}, {""sigma"": 0.048004150390625, ""noisy_error"": 0.10270000249147415}, {""sigma"": 0.0479888916015625, ""noisy_error"": 0.10162000358104706}]",1.0,tensor(7.3829)
i60gvg7z,opsgd_hw512_nl4_lr0.001_bs64_dp0.2_wd0,0.001,64.0,0.2,0.0,sgd,4.0,512.0,0.7269999980926514,1.0,4878.0,False,0.0099431816488504,False,True,79.0,134042.0,0.2739999890327453,0.0099994642660021,0.0232696533203125,0.0992200002074241,"[{""sigma"": 0.5, ""noisy_error"": 0.9007099866867065}, {""sigma"": 0.25, ""noisy_error"": 0.8998299837112427}, {""sigma"": 0.125, ""noisy_error"": 0.8740100264549255}, {""sigma"": 0.0625, ""noisy_error"": 0.7451800107955933}, {""sigma"": 0.03125, ""noisy_error"": 0.28233999013900757}, {""sigma"": 0.015625, ""noisy_error"": 0.008750000037252903}, {""sigma"": 0.0234375, ""noisy_error"": 0.10356999933719635}, {""sigma"": 0.01953125, ""noisy_error"": 0.042149998247623444}, {""sigma"": 0.021484375, ""noisy_error"": 0.06842000037431717}, {""sigma"": 0.0224609375, ""noisy_error"": 0.08369000256061554}, {""sigma"": 0.02294921875, ""noisy_error"": 0.09512999653816223}, {""sigma"": 0.023193359375, ""noisy_error"": 0.0989999994635582}, {""sigma"": 0.0233154296875, ""noisy_error"": 0.10270000249147415}, {""sigma"": 0.02325439453125, ""noisy_error"": 0.09824000298976898}, {""sigma"": 0.023284912109375, ""noisy_error"": 0.10087999701499939}, {""sigma"": 0.0232696533203125, ""noisy_error"": 0.09922000020742416}]",1.0,tensor(5.3289)
oqcnsgln,opadam_hw512_nl4_lr0.001_bs64_dp0.2_wd1e-05,0.001,64.0,0.2,1e-05,adam,4.0,512.0,0.7570000290870667,0.9987499713897704,48.0,False,0.0062960451468825,False,True,68.0,425473.0,0.2417499423027038,0.0118119763210415,0.0500946044921875,0.1008500009775161,"[{""sigma"": 0.5, ""noisy_error"": 0.9000899791717529}, {""sigma"": 0.25, ""noisy_error"": 0.8902000188827515}, {""sigma"": 0.125, ""noisy_error"": 0.7440500259399414}, {""sigma"": 0.0625, ""noisy_error"": 0.22303999960422516}, {""sigma"": 0.03125, ""noisy_error"": 0.01498000044375658}, {""sigma"": 0.046875, ""noisy_error"": 0.0799499973654747}, {""sigma"": 0.0546875, ""noisy_error"": 0.14128999412059784}, {""sigma"": 0.05078125, ""noisy_error"": 0.10819999873638153}, {""sigma"": 0.048828125, ""noisy_error"": 0.09130000323057175}, {""sigma"": 0.0498046875, ""noisy_error"": 0.09905999898910522}, {""sigma"": 0.05029296875, ""noisy_error"": 0.10433000326156616}, {""sigma"": 0.050048828125, ""noisy_error"": 0.10125000029802322}, {""sigma"": 0.0501708984375, ""noisy_error"": 0.10253000259399414}, {""sigma"": 0.05010986328125, ""noisy_error"": 0.10136999934911728}, {""sigma"": 0.050079345703125, ""noisy_error"": 0.10023999959230423}, {""sigma"": 0.0500946044921875, ""noisy_error"": 0.10085000097751617}]",1.0,tensor(8.2285)
l8mmnrfd,opadam_hw512_nl4_lr0.001_bs64_dp0.2_wd0,0.001,64.0,0.2,0.0,adam,4.0,512.0,0.7409999966621399,0.9992499947547911,47.0,False,0.0093712024390697,False,True,83.0,22394.0,0.2582499980926513,0.0099961925297975,0.0502777099609375,0.100610002875328,"[{""sigma"": 0.5, ""noisy_error"": 0.9001100063323975}, {""sigma"": 0.25, ""noisy_error"": 0.8891400098800659}, {""sigma"": 0.125, ""noisy_error"": 0.7402200102806091}, {""sigma"": 0.0625, ""noisy_error"": 0.21622000634670258}, {""sigma"": 0.03125, ""noisy_error"": 0.015569999814033508}, {""sigma"": 0.046875, ""noisy_error"": 0.07706999778747559}, {""sigma"": 0.0546875, ""noisy_error"": 0.1369899958372116}, {""sigma"": 0.05078125, ""noisy_error"": 0.10555999726057053}, {""sigma"": 0.048828125, ""noisy_error"": 0.08946000039577484}, {""sigma"": 0.0498046875, ""noisy_error"": 0.09617000073194504}, {""sigma"": 0.05029296875, ""noisy_error"": 0.10276000201702118}, {""sigma"": 0.050048828125, ""noisy_error"": 0.09935999661684036}, {""sigma"": 0.0501708984375, ""noisy_error"": 0.09989000111818314}, {""sigma"": 0.05023193359375, ""noisy_error"": 0.09968999773263931}, {""sigma"": 0.050262451171875, ""noisy_error"": 0.10025999695062637}, {""sigma"": 0.0502777099609375, ""noisy_error"": 0.10061000287532806}]",1.0,tensor(8.3685)
dwye203z,oprmsprop_hw512_nl3_lr0.001_bs64_dp0.2_wd0.0001,0.001,64.0,0.2,0.0001,rmsprop,3.0,512.0,0.7540000081062317,0.9994999766349792,54.0,False,0.0082477014511823,False,True,79.0,21242.0,0.2454999685287475,0.0099995443597435,0.0489959716796875,0.0983999967575073,"[{""sigma"": 0.5, ""noisy_error"": 0.8980000019073486}, {""sigma"": 0.25, ""noisy_error"": 0.883899986743927}, {""sigma"": 0.125, ""noisy_error"": 0.735040009021759}, {""sigma"": 0.0625, ""noisy_error"": 0.23303000628948212}, {""sigma"": 0.03125, ""noisy_error"": 0.01551000028848648}, {""sigma"": 0.046875, ""noisy_error"": 0.08387000113725662}, {""sigma"": 0.0546875, ""noisy_error"": 0.15139000117778778}, {""sigma"": 0.05078125, ""noisy_error"": 0.11501999944448471}, {""sigma"": 0.048828125, ""noisy_error"": 0.09912999719381332}, {""sigma"": 0.0498046875, ""noisy_error"": 0.10812000185251236}, {""sigma"": 0.04931640625, ""noisy_error"": 0.10377000272274017}, {""sigma"": 0.049072265625, ""noisy_error"": 0.10209000110626221}, {""sigma"": 0.0489501953125, ""noisy_error"": 0.09932000190019608}, {""sigma"": 0.04901123046875, ""noisy_error"": 0.10147999972105026}, {""sigma"": 0.048980712890625, ""noisy_error"": 0.09995000064373016}, {""sigma"": 0.0489959716796875, ""noisy_error"": 0.09839999675750732}]",1.0,tensor(6.6557)
